id,title_fa,title_en,link,logo_link,decorated_grade,location,rank,is_recommended_percent,decorated_score,reviews_count
2341,هتل پالمین کوش آداسی ,Palmin Kusadasi hotel,https://lastsecond.ir/hotels/2341-palmin-kusadasi,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 457, 'slug': 'kusadasi', 'title_fa': 'کوش آداسی', 'parent_title': 'استان آیدین', 'parent': {'id': 840, 'slug': 'aydin-province', 'title_fa': 'استان آیدین'}, 'hotels_count': 70}",33,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
2597,هتل اخوان مشهد,akhavan Mashhad hotel,https://lastsecond.ir/hotels/2597-akhavan-mashhad,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""هتل آپارتمان""><i class=""fa fa-building orange-text""></i></div>","{'id': 410, 'slug': 'mashhad', 'title_fa': 'مشهد', 'parent_title': 'استان خراسان رضوی', 'parent': {'id': 395, 'slug': 'razavi-khorasan-province', 'title_fa': 'استان خراسان رضوی'}, 'hotels_count': 158}",24,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
2853,هتل لگاسی باتومی ,Legacy Batumi hotel,https://lastsecond.ir/hotels/2853-legacy-batumi,http://cdn.last.upload.ir/v1/hotels/18861492.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 646, 'slug': 'batomi', 'title_fa': 'باتومی', 'parent_title': 'گرجستان', 'parent': {'id': 644, 'slug': 'georgia', 'title_fa': 'گرجستان'}, 'hotels_count': 61}",9,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
3109,هتل بلمونت مانیلا,Belmont Manila hotel,https://lastsecond.ir/hotels/3109-belmont-manila,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 543, 'slug': 'philippines', 'title_fa': 'فیلیپین', 'parent_title': 'آسیا', 'parent': {'id': 2, 'slug': 'asia', 'title_fa': 'آسیا'}, 'hotels_count': 14}",1,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
3365,هتل د لاگونا لاکچری کالکشن ریزورت,The Laguna Luxury Collection hotel,https://lastsecond.ir/hotels/3365-the-laguna-luxury-collection,http://cdn.last.upload.ir/v1/hotels/84297911.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 493, 'slug': 'bali', 'title_fa': 'بالی', 'parent_title': 'اندونزی', 'parent': {'id': 492, 'slug': 'indoneisia', 'title_fa': 'اندونزی'}, 'hotels_count': 81}",11,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
3621,هتل سافیتل آگادیر رویال بی,Sofitel Agadir Royal Bay hotel,https://lastsecond.ir/hotels/3621-sofitel-agadir-royal-bay,http://cdn.last.upload.ir/v1/hotels/20235514.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 728, 'slug': 'agadir', 'title_fa': 'آگادیر', 'parent_title': 'مراکش', 'parent': {'id': 678, 'slug': 'morocco', 'title_fa': 'مراکش'}, 'hotels_count': 5}",1,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
4133,آپارتمان تیتلیس ریزورت وهونگ 522,Apartment TITLIS Resort Wohnung 522,https://lastsecond.ir/hotels/4133-apartment-titlis-resort-wohnung-522,http://cdn.last.upload.ir/2017/10/23/3ylZmDs1IG29iZ1uO06buXy7COI8Hy2QInfJ9jQa.jpeg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""(ستاره هتل نامشخص)""><i class=""fa fa-star-o grey-text""></i><i class=""fa fa-star-o grey-text""></i><i class=""fa fa-star-o grey-text""></i><i class=""fa fa-star-o grey-text""></i><i class=""fa fa-star-o grey-text""></i></div>","{'id': 855, 'slug': 'engelberg', 'title_fa': 'انگلبرگ', 'parent_title': 'سوئیس', 'parent': {'id': 614, 'slug': 'switzerland', 'title_fa': 'سوئیس'}, 'hotels_count': 1}",1,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
294,هتل دیوآنا,Deevana hotel,https://lastsecond.ir/hotels/294-deevana,http://cdn.last.upload.ir/v1/hotels/48496_120906104132389_STD.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""سه ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 481, 'slug': 'phuket', 'title_fa': 'پوکت', 'parent_title': 'تایلند', 'parent': {'id': 476, 'slug': 'thailand', 'title_fa': 'تایلند'}, 'hotels_count': 162}",35,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
806,هتل اسپادانا,Spadana Kish hotel,https://lastsecond.ir/hotels/806-spadana-kish,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""سه ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 372, 'slug': 'kish', 'title_fa': 'کیش', 'parent_title': 'استان هرمزگان', 'parent': {'id': 358, 'slug': 'hormozgan-province', 'title_fa': 'استان هرمزگان'}, 'hotels_count': 49}",19,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
1062,هتل چنالای هیلساید,Chanalai Hillside hotel,https://lastsecond.ir/hotels/1062-chanalai-hillside,http://cdn.last.upload.ir/v1/hotels/40996768.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 481, 'slug': 'phuket', 'title_fa': 'پوکت', 'parent_title': 'تایلند', 'parent': {'id': 476, 'slug': 'thailand', 'title_fa': 'تایلند'}, 'hotels_count': 162}",35,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
1318,هتل آزورا دلوکس,Azura Deluxe hotel,https://lastsecond.ir/hotels/1318-azura-deluxe,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 454, 'slug': 'avsallar', 'title_fa': 'آوسالار', 'parent_title': 'آلانیا', 'parent': {'id': 462, 'slug': 'alanya', 'title_fa': 'آلانیا'}, 'hotels_count': 7}",1,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
1574,هتل شرایتون می یکو,Sheraton Miyako hotel,https://lastsecond.ir/hotels/1574-sheraton-miyako,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 514, 'slug': 'tokyo', 'title_fa': 'توکیو', 'parent_title': 'ژاپن', 'parent': {'id': 513, 'slug': 'japan', 'title_fa': 'ژاپن'}, 'hotels_count': 4}",1,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
1830,هتل دارو سلطان گالاتا,Daru Sultan Galata hotel,https://lastsecond.ir/hotels/1830-daru-sultan-galata,http://cdn.last.upload.ir/v1/hotels/53714848.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 456, 'slug': 'istanbul', 'title_fa': 'استانبول', 'parent_title': 'ترکیه', 'parent': {'id': 442, 'slug': 'turkey', 'title_fa': 'ترکیه'}, 'hotels_count': 308}",161,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
2086,هتل بای دی پاتایا,By dee Pattaya hotel,https://lastsecond.ir/hotels/2086-by-dee-pattaya,http://cdn.last.upload.ir/v1/hotels/51475543.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""سه ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 477, 'slug': 'pataya', 'title_fa': 'پاتایا', 'parent_title': 'تایلند', 'parent': {'id': 476, 'slug': 'thailand', 'title_fa': 'تایلند'}, 'hotels_count': 155}",52,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
2342,هتل تایتانیک دلوکس بدروم ,Titanic Deluxe Bodrum hotel,https://lastsecond.ir/hotels/2342-titanic-deluxe-bodrum,http://cdn.last.upload.ir/v1/hotels/3101091.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 458, 'slug': 'bodrum', 'title_fa': 'بدروم', 'parent_title': 'ترکیه', 'parent': {'id': 442, 'slug': 'turkey', 'title_fa': 'ترکیه'}, 'hotels_count': 96}",22,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
2598,هتل ایران زمین مشهد,Iran Zamin Mashhad hotel,https://lastsecond.ir/hotels/2598-iran-zamin-mashhad,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""سه ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 410, 'slug': 'mashhad', 'title_fa': 'مشهد', 'parent_title': 'استان خراسان رضوی', 'parent': {'id': 395, 'slug': 'razavi-khorasan-province', 'title_fa': 'استان خراسان رضوی'}, 'hotels_count': 158}",24,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
2854,هتل اوسیس,Oasis Batumi hotel,https://lastsecond.ir/hotels/2854-oasis-batumi,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""(ستاره هتل نامشخص)""><i class=""fa fa-star-o grey-text""></i><i class=""fa fa-star-o grey-text""></i><i class=""fa fa-star-o grey-text""></i><i class=""fa fa-star-o grey-text""></i><i class=""fa fa-star-o grey-text""></i></div>","{'id': 646, 'slug': 'batomi', 'title_fa': 'باتومی', 'parent_title': 'گرجستان', 'parent': {'id': 644, 'slug': 'georgia', 'title_fa': 'گرجستان'}, 'hotels_count': 61}",9,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
3110,هتل ژن مانیلا,Jen Manila hotel,https://lastsecond.ir/hotels/3110-jen-manila,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 543, 'slug': 'philippines', 'title_fa': 'فیلیپین', 'parent_title': 'آسیا', 'parent': {'id': 2, 'slug': 'asia', 'title_fa': 'آسیا'}, 'hotels_count': 14}",1,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
3366,هتل گرند هایت جاکارتا,Grand Hyatt Jakarta hotel,https://lastsecond.ir/hotels/3366-grand-hyatt-jakarta,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 494, 'slug': 'jakarta', 'title_fa': 'جاکارتا', 'parent_title': 'اندونزی', 'parent': {'id': 492, 'slug': 'indoneisia', 'title_fa': 'اندونزی'}, 'hotels_count': 9}",1,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
3622,هتل کنزی اروپا,Kenzi Europa hotel,https://lastsecond.ir/hotels/3622-kenzi-europa,http://cdn.last.upload.ir/v1/hotels/21341034.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 728, 'slug': 'agadir', 'title_fa': 'آگادیر', 'parent_title': 'مراکش', 'parent': {'id': 678, 'slug': 'morocco', 'title_fa': 'مراکش'}, 'hotels_count': 5}",1,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
3878,هتل گلدن بیچ,Golden-Beach-Hotel,https://lastsecond.ir/hotels/3878-golden-beach-hotel,http://cdn.last.upload.ir/2017/07/01/kUHYVXSCS9DVIFgjt33U3auj4gjVMlnGGDVfzixI.jpeg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 458, 'slug': 'bodrum', 'title_fa': 'بدروم', 'parent_title': 'ترکیه', 'parent': {'id': 442, 'slug': 'turkey', 'title_fa': 'ترکیه'}, 'hotels_count': 96}",22,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
4134,هتل سوهان کاپادوکیا و اسپا,Suhan Cappadocia Hotel & Spa,https://lastsecond.ir/hotels/4134-suhan-cappadocia-hotel-spa,http://cdn.last.upload.ir/2017/10/23/6d4hkQ6y1CTtmLE7fRhNW4gVSVGRLC4KP0HP5KF9.jpeg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره تاپ""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-half-empty orange-text""></i></div>","{'id': 468, 'slug': 'cappadocia', 'title_fa': 'کاپادوکیا', 'parent_title': 'ترکیه', 'parent': {'id': 442, 'slug': 'turkey', 'title_fa': 'ترکیه'}, 'hotels_count': 16}",1,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
