num_reviews,hotel_name,review_title,review_body,review_date,num_reviews_reviewer,reviewer_name,bubble_rating
"1,653","The Ritz-Carlton, Philadelphia",First Class Across the Board,"We stayed at the Philly Ritz during Memorial Day weekend for my wife's birthday. The hotel's location is perfect...close to everything you'll want to do in the City. The staff is friendly and helpful, the building itself is interesting and well maintained, and the room...","June 9, 2006",37,jrnyman6,5
"1,653","The Ritz-Carlton, Philadelphia",almost just right,,"March 15, 2005",55,adverb,4
"1,653","The Ritz-Carlton, Philadelphia","great location, great building, excellent service.....5 stars all the way","Checked in on a Friday and stayed until Sunday. Check in was a little crowded but very smooth and they greeted us with hot towels at the front desk. Building is gorgous, all marble lobby. Great for drinks after dinner. Room was a little small...","March 31, 2006",3,bonviant,5
"1,653","The Ritz-Carlton, Philadelphia",Way Overrated!!,"I am a native Philadelphian and I have stayed at several Ritz Carltons and this one is a huge dissapointment. The rooms are average and the service is average. Stay at the Courtyard Marriott that is also next to City Hall, it is a much...","June 8, 2006",48,librarianofbabel,3
"1,653","The Ritz-Carlton, Philadelphia",Very Pleased with Ritz-Carlton in Phila,I stayed at the Ritz-Carlton in December 2005 for one night and was very pleased with all aspects of the hotel. The rooms were clean and in good condition. The staff was very helpful and friendly. We dined in The Grill and thought the meal...,"January 7, 2006",112,dburkett,5
"1,653","The Ritz-Carlton, Philadelphia","Nice stay, friendly people","I spent a night with some friends for a much needed moms night out. The room was spacious, well appointed, clean, and the bathrooms were very nice. I loved the tub and marble shower. All of the staff that we encountered were very friendly. Our...","June 1, 2006",36,missphilly,4
"1,653","The Ritz-Carlton, Philadelphia",Awful experience,"An extremely high level of street noise during the day and throughout the night; Visible black mold on the window treatment in the shower; The water temperature in the shower was very inconsistent, altering between scalding hot and freezing cold; The room size was very,...","October 24, 2006",61,TripMurray,1
"1,653","The Ritz-Carlton, Philadelphia",Not Worth the Price!,"Booked online for the Art of Romance package which was to include breakfast in bed,roses,champagne and chocalate covered strawberries. Was originally booked a standard room, no package deal. Had to call 4 times and they still didn't get it right. Our room wasn't ready when...","October 8, 2006",1,717MaryBeth,1
"1,653","The Ritz-Carlton, Philadelphia",Great stay!,"Had a great stay at the Ritz Carlton. The staff was very attentive and the conceirge was excellent and even got my same day reservations at Le Bec Fin for an 8pm dinner! The room was spacious, bath was great, etc. All in all a...","July 29, 2006",76,MooneyPilot,5
"1,653","The Ritz-Carlton, Philadelphia",Worth the Splurge,"My wife and I were guests at the Ritz-Carlton Philadelphia for four nights last week. Overall, we had a great experience and will recommend this property to friends.
You cannot beat the location of the Ritz. Across from City Hall and within two blocks of...","July 1, 2006",19,Critical_But_Fair,5
"1,653","The Ritz-Carlton, Philadelphia",still good but not fabulous,"I love the Ritz Carlton in general. I have stayed at this hotel several times. Last week, Our room was very nice and spacious. The main problem was the water pressure in the shower. I felt that I was in a flat in England without...","June 27, 2006",3,tarraho7,4
"1,653","The Ritz-Carlton, Philadelphia",Two ghastly experiences,"Last February we stayed at the Ritz-Carlton for our anniversary. We paid top dollar, and were given a room that was large but had practically no furniture and was next to the elevator. We asked to change but couldn't because the hotel was full. When...","December 22, 2006",44,PhDTigress,2
"1,653","The Ritz-Carlton, Philadelphia",One of Philadelphia's Finest,"Ritz-Carlton has once again exceeded our expectations, with their truly outstanding Ritz-Carlton Philadelphia property.
Contrary to several reviews on this site, we were pleasantly surprised to see that Ritz-Carlton was holding true to their reputation as one of the world's finest hotel companies. The Philadelphia...","December 11, 2006",32,ocGlobetraveler,5
"1,653","The Ritz-Carlton, Philadelphia",Great hotel - amazing architecture - relaxing rooms.,Received a free night at a Ritz Carlton and the only location available was the Philly location. We were a little apprehensive at first because the mix of reviews but were very pleasantly surprised. Arrived EARLY and was granted checking (Around 11:45am) Valet parking was...,"December 6, 2006",47,SO T,4
"1,653","The Ritz-Carlton, Philadelphia",Fabulous hotel-first rate staff!,"This is our 4th stay at this hotel. We LOVE it.
The best staff of any 4 or 5 star hotel I have stayed at anywhere.
From the front desk (Brian) to the concierge on club level (Mimoza and Scott) they all treated us as...","December 1, 2006",79,GreatLife,5
"1,653","The Ritz-Carlton, Philadelphia",Nice but not your usual Ritz,"I stayed here one Friday night for business. I arrived at 11pm, and there was an extremely loud party in the very large lobby. I had to yell to communicate with the front desk. I had a king room. While the room was nicely appointed,...","November 14, 2006",68,tsl1965,4
"1,653","The Ritz-Carlton, Philadelphia",incredible weekend stay at the Ritz!,"This stay was a one night only trip with my significant other and it was absolutely wonderful. we got the club exclusive package (total to 523.00 with taxes) and couldn't have ask for a better time. The service was great, and we enjoyed all drinks...","March 6, 2007",1,kspille1,5
"1,653","The Ritz-Carlton, Philadelphia",extremely well done,"I was very impressed with this property. The facilities were very nice, and the service was superb.
The property is across the street from city hall, in a beautiful old building. The rotunda in the lobby is beautiful and the lobby bar appeared to be...","February 26, 2007",58,awdub,5
"1,653","The Ritz-Carlton, Philadelphia","Nice, but not special","Stayed for one night during a business trip in late February. As should be expected at a very expensive luxury hotel, the service was prompt and professional. At check-in, I was quickly upgraded to a suite without asking. The suite was spotless and well appointed....","February 26, 2007",15,MemphisMojoTraveler,4
"1,653","The Ritz-Carlton, Philadelphia",A Stunner,"My fiance and I think the rotunda lobby of this hotel is breathtaking. We enjoy stopping in for drinks and a snack under the dome whenever we visit Philly. The soaring columns and money-green couches are imposing, but the hospitality of the staff and comforting...","February 4, 2007",2,newyorkshireterrier,5
"1,653","The Ritz-Carlton, Philadelphia",OK- But not a special experience,"I have recently stayed at the Philadelphia Ritz on two separate occasions for business. The experience was fine both times but definitely not anything extra special like you might expect at a Ritz.
On the positive side:
1) I was able to check in early...","January 2, 2007",9,overnighttraveller,3
"1,653","The Ritz-Carlton, Philadelphia",The Bogart Entertainment and Management Group,"Our company had a delighted stay , your service and staff are great. yours truly, [--]","December 9, 2007",1,stardom07,5
"1,653","The Ritz-Carlton, Philadelphia",Excellent stay at the Rtiz,Stayed at the hotel for two days in what I think was a deluxe king. This room was a an upgrade from the normal king and it offered a little more room--I would reccomend getting/asking for this upgrade as the room provided ample room to...,"December 3, 2007",7,captainstuubs,5
"1,653","The Ritz-Carlton, Philadelphia",Pure Luxury!,"We enjoyed a 5 day/ 4 night stay at The Ritz Carlton. This hotel is absolutely gorgeous and has a great location---with walking distance to all the major sites. I highly recommend this luxurious hotel.
We were immediatly greeted with smiles and welcomes as we...","June 27, 2007",6,tillthenexttrip,5
"1,653","The Ritz-Carlton, Philadelphia",Loved the Ritz,"My husband and I just returned from our stay on Thanksgiving night. He's from Philly and his 49th birthday fell on Thanksgiving. We spent the day with relatives and arrived at the hotel late Thanksgiving night. The staff was very friendly and upbeat, which is...","November 24, 2007",13,SocialButterflyJag,5
"1,653","The Ritz-Carlton, Philadelphia",a beautiful hotel,"I thoroughly enjoyed staying at the Ritz-Carlton. I was in Philadelphia on business and loved coming back to the room after a busy day of meetings. The room was quiet, immaculately clean, and had a great view of City Hall. Service was excellent, and the...","June 18, 2007",13,mdfoodie1,5
"1,653","The Ritz-Carlton, Philadelphia","enjoyed my stay overall, a couple of areas could be improved","I recently stayed at this hotel for one night. I was attending a business meeting that took place at the hotel. The service was superb. Everyone was prompt, helpful, and truly did try to anticipate my needs. The gym (open 24 hours) was small, but...","April 19, 2008",593,giulietta429,4
"1,653","The Ritz-Carlton, Philadelphia",Good but not great,"I love to stay at Ritz Hotels for the sheer pampering and near-perfection. This one didn't quite measure up, even though it was still above average. No pool, no shops whatsoever. Our room was tiny, probably because we were with a professional meeting. A big...","November 6, 2007",73,Forsyth,4
"1,653","The Ritz-Carlton, Philadelphia",Rooms did not feel like a Ritz.,My husband and I stayed at the Ritz using a gift cetificate we recieved for our wedding. We entered the Ritz and thought Wow this place is beautiful. Check in was fine and we proceeded to our room. The room was nothing special. It was...,"April 2, 2007",4,majan,3
"1,653","The Ritz-Carlton, Philadelphia",Nice hotel in heart of downtown,"Stayed here for 4 nights for business meeting. Staff very attentive, room staff very efficient and friendly. Very deep shower that requires you to enter the shower to turn on the ""cold"" water, jump back until water gets hot, then have to reach through hot...","April 16, 2008",122,Linda M,4
