brand,features,model,number,url,year
Toyota,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Elektryczne szyby tylne,Podgrzewane lusterka boczne,System Start-Stop,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Elektrycznie ustawiane fotele,Podgrzewane przednie siedzenia,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Klimatyzacja automatyczna,Relingi dachowe,Wielofunkcyjna kierownica",RAV4,601705230,https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav4-wersja-prestige-stan-bardzo-dobry-ID6D66fr.html,2006
Opel,"ABS,Elektryczne szyby przednie,Komputer pokładowy,Tempomat,Gniazdo AUX,Poduszka powietrzna kierowcy,Radio fabryczne,Klimatyzacja manualna,Alufelgi,Elektryczne szyby tylne,ASR (kontrola trakcji),Wielofunkcyjna kierownica,ESP (stabilizacja toru jazdy),Gniazdo USB,CD,Elektrycznie ustawiane lusterka,Immobilizer,Światła przeciwmgielne,Isofix,Poduszka powietrzna pasażera,Światła do jazdy dziennej,MP3",Astra,459052084,https://www.otomoto.pl/oferta/opel-astra-1-6-116km-salonpl-gwarancja-fv23-ID6CRhIC.html,2016
Audi,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujniki parkowania przednie,Elektryczne szyby tylne,Gniazdo SD,Isofix,Komputer pokładowy,Poduszka powietrzna chroniąca kolana,System Start-Stop,Światła przeciwmgielne,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Czujnik deszczu,Czujniki parkowania tylne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja automatyczna,Kurtyny powietrzne,Poduszki boczne przednie,Światła do jazdy dziennej,Światła Xenonowe,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik zmierzchu,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Hak,Klimatyzacja dwustrefowa,Podgrzewane lusterka boczne,Relingi dachowe,Światła LED,Tempomat",A6,505634501,https://www.otomoto.pl/oferta/audi-a6-1-8tfsi-190km-salon-polska-serwis-aso-bezwypadkowy-faktura-vat-23-ID6D7CgI.html,2016
Mercedes-Benz,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik deszczu,Czujniki parkowania tylne,ESP (stabilizacja toru jazdy),Isofix,Komputer pokładowy,Nawigacja GPS,Podgrzewane lusterka boczne,Poduszki boczne przednie,Relingi dachowe,Światła Xenonowe,Tempomat,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik zmierzchu,Elektryczne szyby tylne,Gniazdo AUX,Klimatyzacja automatyczna,Kurtyny powietrzne,Ogranicznik prędkości,Podgrzewane przednie siedzenia,Poduszki boczne tylne,Światła do jazdy dziennej,Tapicerka skórzana,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Bluetooth,Czujniki parkowania przednie,Elektrycznie ustawiane fotele,Gniazdo USB,Klimatyzacja dwustrefowa,Łopatki zmiany biegów,Podgrzewana przednia szyba,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła przeciwmgielne,Tapicerka welurowa",Klasa C,502685425,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-mercedes-klasa-c-w204-avangarde-serwis-automat-super-stan-ID6CA24v.html,2008
Citroën,"Poduszki boczne przednie,Elektrycznie ustawiane lusterka,ASR (kontrola trakcji),Gniazdo USB,Tapicerka skórzana,Bluetooth,ESP (stabilizacja toru jazdy),Wielofunkcyjna kierownica,Elektryczne szyby przednie,Centralny zamek,ABS,Bluetooth,Isofix,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Przyciemniane szyby,Klimatyzacja manualna,Elektryczne szyby tylne,Immobilizer,Gniazdo AUX,Alufelgi,Alarm,Kurtyny powietrzne,Podgrzewane lusterka boczne,Światła przeciwmgielne,Tempomat,Komputer pokładowy,Radio fabryczne",C4,221530158,https://www.otomoto.pl/oferta/citroen-c4-1-4-vti-95km-alufelgi-polskora-isofix-ID6CPOVX.html,2012
Škoda,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik zmierzchu,Gniazdo SD,Komputer pokładowy,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Bluetooth,ESP (stabilizacja toru jazdy),Isofix,Kurtyny powietrzne,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik deszczu,Gniazdo AUX,Klimatyzacja manualna,MP3",Yeti,501701557,https://www.otomoto.pl/oferta/skoda-yeti-4x4-ID6D8Rh1.html,2012
BMW,"ABS,Alarm,Centralny zamek,Elektrochromatyczne lusterko wsteczne,Elektryczne szyby tylne,Immobilizer,Klimatyzacja dwustrefowa,Łopatki zmiany biegów,Podgrzewane przednie siedzenia,Poduszki boczne przednie,Relingi dachowe,Światła LED,Wspomaganie kierownicy,Alufelgi,Czujnik deszczu,Czujniki parkowania przednie,Elektrycznie ustawiane lusterka,ESP (stabilizacja toru jazdy),Isofix,Komputer pokładowy,MP3,Poduszka powietrzna kierowcy,Przyciemniane szyby,Tapicerka skórzana,Światła przeciwmgielne,Tempomat,ASR (kontrola trakcji),Bluetooth,Czujniki parkowania tylne,Elektryczne szyby przednie,Gniazdo USB,Wielofunkcyjna kierownica,Kurtyny powietrzne,Ogranicznik prędkości,Poduszka powietrzna pasażera,Radio fabryczne,Światła do jazdy dziennej,System Start-Stop",X3,326320807,https://www.otomoto.pl/oferta/bmw-x3-2-0-sdrive18d-150km-m-sport-ogrzewanie-foteli-wyprzedaz-2019-ID6D3uPM.html,2019
Audi,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Gniazdo SD,Isofix,MP3,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Gniazdo USB,Klimatyzacja automatyczna,Światła przeciwmgielne,Centralny zamek,Immobilizer,Radio fabryczne,ESP (stabilizacja toru jazdy),Hak,Klimatyzacja dwustrefowa",A3,796263607,https://www.otomoto.pl/oferta/audi-a3-audi-a3-8p-1-6-102-km-ID6D9uAb.html,2008
BMW,"ASR (kontrola trakcji),System Start-Stop,CD,Tempomat,Klimatyzacja automatyczna,Elektrycznie ustawiane lusterka,Dach panoramiczny,ESP (stabilizacja toru jazdy),Poduszki boczne przednie,Gniazdo AUX,Gniazdo USB,Kurtyny powietrzne,Radio fabryczne,Światła przeciwmgielne,Dach panoramiczny,Isofix,ABS,Elektrochromatyczne lusterko wsteczne,Czujnik deszczu,Podgrzewane przednie siedzenia,Łopatki zmiany biegów,Klimatyzacja dwustrefowa,Relingi dachowe,Elektrycznie ustawiane lusterka,Elektryczne szyby przednie,Centralny zamek,Bluetooth,Komputer pokładowy,Światła do jazdy dziennej,Nawigacja GPS,Wielofunkcyjna kierownica,Tapicerka skórzana,Bluetooth,Podgrzewane lusterka boczne,Alufelgi,Alarm,Wielofunkcyjna kierownica,Elektryczne szyby tylne,Immobilizer",X1,221530158,https://www.otomoto.pl/oferta/bmw-x1-2-0d-150km-fv23-automat-m-pakiet-skora-isofix-ID6D8RfB.html,2016
Volvo,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Bluetooth,Elektryczne szyby tylne,Isofix,Komputer pokładowy,Ogranicznik prędkości,Poduszka powietrzna chroniąca kolana,Światła do jazdy dziennej,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Czujnik deszczu,Gniazdo AUX,Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewana przednia szyba,Poduszki boczne przednie,Światła przeciwmgielne,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujniki parkowania tylne,Gniazdo USB,Klimatyzacja dwustrefowa,MP3,Podgrzewane lusterka boczne,Poduszki boczne tylne,Tempomat",XC 60,888740422,https://www.otomoto.pl/oferta/volvo-xc-60-volvo-xc60-kinetic-181km-awd-automat-krajowy-ID6D7NzS.html,2014
Volkswagen,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Bluetooth,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Isofix,Klimatyzacja dwustrefowa,MP3,Ogranicznik prędkości,Poduszki boczne przednie,Światła do jazdy dziennej,Tempomat,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik deszczu,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo SD,Kamera cofania,Komputer pokładowy,Nawigacja GPS,Podgrzewana przednia szyba,Poduszki boczne tylne,Światła Xenonowe,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Asystent pasa ruchu,Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja automatyczna,Kurtyny powietrzne,Odtwarzacz DVD,Podgrzewane lusterka boczne,System Start-Stop,Tapicerka welurowa,Zmieniarka CD",Golf,508010289,https://www.otomoto.pl/oferta/volkswagen-golf-golfviisuperstanfullopcjaserwisowanymalyprzebiegzamiana-ID6D8k3k.html,2015
Kia,"ABS,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Bluetooth,Czujniki parkowania tylne,Gniazdo AUX,Kamera cofania,Komputer pokładowy,Ogranicznik prędkości,Poduszki boczne przednie,Światła do jazdy dziennej,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik zmierzchu,Elektryczne szyby tylne,Gniazdo USB,Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewane lusterka boczne,Przyciemniane szyby,Światła LED,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujniki parkowania przednie,ESP (stabilizacja toru jazdy),Isofix,Klimatyzacja dwustrefowa,MP3,Podgrzewane przednie siedzenia,System Start-Stop,Tempomat",Pro_cee'd,326320812,https://www.otomoto.pl/oferta/kia-pro-ceed-gt-1-6-t-gdi-204km-automat-3-pakiety-ID6D9uvP.html,2020
Škoda,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Bluetooth,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja dwustrefowa,MP3,Poduszka powietrzna chroniąca kolana,Relingi dachowe,Światła LED,Tempomat,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujnik deszczu,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo AUX,Isofix,Komputer pokładowy,Ogranicznik prędkości,Poduszki boczne przednie,System Start-Stop,Światła przeciwmgielne,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Gniazdo SD,Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewane lusterka boczne,Przyciemniane szyby,Światła do jazdy dziennej,Światła Xenonowe",Superb,732095130,https://www.otomoto.pl/oferta/skoda-superb-2-0-tdi-150km-ambition-salon-pl-1-wlasciciel-serwis-aso-uzywanetmt-ID6CVuM5.html,2016
BMW,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Alufelgi,Czujnik deszczu,Czujniki parkowania tylne,Elektrycznie ustawiane fotele,Isofix,Kurtyny powietrzne,Odtwarzacz DVD,Światła LED,Tempomat,Zmieniarka CD,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,ASR (kontrola trakcji),Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,Gniazdo AUX,Klimatyzacja manualna,MP3,Podgrzewane lusterka boczne,Światła Xenonowe,Tuner TV,Centralny zamek,Immobilizer,Alarm,Bluetooth,Czujniki parkowania przednie,Elektryczne szyby tylne,Gniazdo USB,Komputer pokładowy,Nawigacja GPS,Światła do jazdy dziennej,Tapicerka skórzana,Wielofunkcyjna kierownica",Seria 5,573029577,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-e60-e61-m-pakiet-ID6D9uvs.html,2008
BMW,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Isofix,Kurtyny powietrzne,Odtwarzacz DVD,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła Xenonowe,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Klimatyzacja automatyczna,MP3,Podgrzewane lusterka boczne,Poduszki boczne przednie,Relingi dachowe,Tapicerka skórzana,Zmieniarka CD,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik deszczu,Czujniki parkowania tylne,Elektryczne szyby tylne,Hak,Komputer pokładowy,Nawigacja GPS,Podgrzewane przednie siedzenia,Poduszki boczne tylne,Światła przeciwmgielne,Tempomat",X3,731599699,https://www.otomoto.pl/oferta/bmw-x3-bmw-x3-shadow-line-3-0d-4x4-automat-skora-navi-parktronic-xenony-ID6D9n1D.html,2005
BMW,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujniki parkowania tylne,Gniazdo AUX,Klimatyzacja automatyczna,Nawigacja GPS,Relingi dachowe,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Bluetooth,Elektryczne szyby tylne,Gniazdo USB,Komputer pokładowy,Podgrzewane lusterka boczne,Tapicerka skórzana,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik deszczu,ESP (stabilizacja toru jazdy),Isofix,MP3,Podgrzewane przednie siedzenia,Tempomat",Seria 3,881942510,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e91-lci-lift-320i-170km-18-automat-zadbany-ID6D66dY.html,2008
Kia,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Bluetooth,Czujniki parkowania przednie,Elektryczne szyby tylne,Gniazdo USB,Klimatyzacja automatyczna,Kurtyny powietrzne,Nawigacja GPS,Podgrzewane przednie siedzenia,Relingi dachowe,Światła LED,Tempomat,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujnik deszczu,Czujniki parkowania tylne,ESP (stabilizacja toru jazdy),Isofix,Klimatyzacja dwustrefowa,Łopatki zmiany biegów,Ogranicznik prędkości,Poduszki boczne przednie,System Start-Stop,Światła przeciwmgielne,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Czujnik zmierzchu,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Kamera cofania,Komputer pokładowy,MP3,Podgrzewane lusterka boczne,Przyciemniane szyby,Światła do jazdy dziennej,Tapicerka skórzana,Asystent pasa ruchu",Optima,782877000,https://www.otomoto.pl/oferta/kia-optima-automat-180km-2019r-salon-polska-l-gwarancja-faktura-ID6D2f17.html,2019
Volkswagen,"ABS,Alufelgi,Czujnik deszczu,Elektrycznie ustawiane lusterka,Immobilizer,Klimatyzacja dwustrefowa,Poduszka powietrzna kierowcy,Przyciemniane szyby,Światła przeciwmgielne,Podgrzewane lusterka boczne,Bluetooth,Gniazdo SD,MP3,System Start-Stop,ASR (kontrola trakcji),Alarm,Czujniki parkowania przednie,Elektryczne szyby przednie,Wielofunkcyjna kierownica,Komputer pokładowy,Poduszka powietrzna pasażera,CD,Tempomat aktywny,Isofix,Czujnik zmierzchu,Gniazdo USB,Ogranicznik prędkości,ESP (stabilizacja toru jazdy),Centralny zamek,Czujniki parkowania tylne,Elektryczne szyby tylne,Klimatyzacja automatyczna,Podgrzewane przednie siedzenia,Poduszki boczne przednie,Nawigacja GPS,Wspomaganie kierownicy,Światła LED,Gniazdo AUX,Kurtyny powietrzne,Radio fabryczne",Tiguan,665140688,https://www.otomoto.pl/oferta/volkswagen-tiguan-comfortline-dsg-park-pilot-aktywny-tempomat-pakiet-premium-ID6D7O2F.html,2019
Kia,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik zmierzchu,Elektryczne szyby tylne,Gniazdo USB,Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewane lusterka boczne,Relingi dachowe,Światła przeciwmgielne,Poduszka powietrzna chroniąca kolana,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Bluetooth,Czujniki parkowania tylne,ESP (stabilizacja toru jazdy),Isofix,Klimatyzacja dwustrefowa,MP3,Poduszki boczne przednie,Światła do jazdy dziennej,Tempomat,System Start-Stop,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik deszczu,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Kamera cofania,Komputer pokładowy,Ogranicznik prędkości,Przyciemniane szyby,Światła LED,Wielofunkcyjna kierownica,Tapicerka welurowa",Sportage,606759670,https://www.otomoto.pl/oferta/kia-sportage-1-6-gdi-135km-alu-kamera-bezwypadkowy-gwarancja-ID6D9uxO.html,2012
Renault,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Bluetooth,Gniazdo USB,Komputer pokładowy,Podgrzewane lusterka boczne,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,ESP (stabilizacja toru jazdy),Isofix,Kurtyny powietrzne,System Start-Stop,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Gniazdo AUX,Klimatyzacja manualna,Nawigacja GPS,Światła LED",Clio,501701557,https://www.otomoto.pl/oferta/renault-clio-navi-klima-serwis-ID6D8RdF.html,2014
Mazda,,CX-3,668146892,https://www.otomoto.pl/oferta/mazda-cx-3-mazda-cx-3-2-0-benzyna-150-kmnaped-4x4-awdprzebieg-1200kmfull-opcja-ID6D8R2k.html,2018
Škoda,"ABS,Bluetooth,Czujniki parkowania przednie,Elektryczne szyby przednie,Gniazdo USB,Kamera cofania,Klimatyzacja dwustrefowa,Nawigacja GPS,Poduszka powietrzna chroniąca kolana,Poduszki boczne przednie,Relingi dachowe,Światła przeciwmgielne,Tempomat aktywny,Alufelgi,Centralny zamek,Czujniki parkowania tylne,Elektryczne szyby tylne,Immobilizer,Wielofunkcyjna kierownica,Komputer pokładowy,Podgrzewane przednie siedzenia,Poduszka powietrzna kierowcy,Przyciemniane szyby,Światła do jazdy dziennej,System Start-Stop,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik zmierzchu,Elektrycznie ustawiane lusterka,ESP (stabilizacja toru jazdy),Isofix,Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewane lusterka boczne,Poduszka powietrzna pasażera,Radio fabryczne,Światła LED,Tempomat",Karoq,326320804,https://www.otomoto.pl/oferta/skoda-karoq-1-6-tdi-115km-dsg-style-nawigacja-amundsen-opcje-ID6D3Vy4.html,2019
BMW,,X3,885269005,https://www.otomoto.pl/oferta/bmw-x3-wyprzedaz-2019r-dealer-bmw-gazda-gliwice-ID6D9urB.html,2020
Škoda,"ABS,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujnik deszczu,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo SD,Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewane lusterka boczne,Przyciemniane szyby,Światła do jazdy dziennej,Światła Xenonowe,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja dwustrefowa,Łopatki zmiany biegów,Poduszka powietrzna chroniąca kolana,Relingi dachowe,Światła LED,Tempomat,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Bluetooth,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Isofix,Komputer pokładowy,MP3,Poduszki boczne przednie,System Start-Stop,Światła przeciwmgielne,Wielofunkcyjna kierownica",Superb,732095130,https://www.otomoto.pl/oferta/skoda-superb-2-0-tdi-190km-ambition-salon-pl-1-wlasciciel-serwis-aso-uzywanetmt-ID6D5koD.html,2015
Smart,"ABS,Elektryczne szyby przednie,Poduszka powietrzna pasażera,Bluetooth,Gniazdo USB,Kurtyny powietrzne,Poduszki boczne tylne,Światła przeciwmgielne,CD,Immobilizer,Alarm,Dach panoramiczny,Klimatyzacja manualna,Odtwarzacz DVD,Przyciemniane szyby,Centralny zamek,Poduszka powietrzna kierowcy,Alufelgi,Gniazdo AUX,Komputer pokładowy,Poduszki boczne przednie,Radio niefabryczne",Forfour,503872484,https://www.otomoto.pl/oferta/smart-forfour-ID6D9uqK.html,2006
Audi,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik deszczu,Czujniki parkowania przednie,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Isofix,Komputer pokładowy,MP3,Podgrzewane przednie siedzenia,Poduszki boczne tylne,Szyberdach,Światła przeciwmgielne,Tempomat,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent pasa ruchu,Czujnik martwego pola,Czujniki parkowania tylne,Elektrochromatyczne lusterko wsteczne,Gniazdo SD,Klimatyzacja automatyczna,Kurtyny powietrzne,Nawigacja GPS,Podgrzewane tylne siedzenia,Przyciemniane szyby,Światła do jazdy dziennej,Światła Xenonowe,Tempomat aktywny,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Bluetooth,Czujnik zmierzchu,Dach panoramiczny,Elektrycznie ustawiane fotele,Gniazdo USB,Klimatyzacja dwustrefowa,Łopatki zmiany biegów,Podgrzewane lusterka boczne,Poduszki boczne przednie,System Start-Stop,Światła LED,Tapicerka skórzana,Wielofunkcyjna kierownica",A5,504642718,https://www.otomoto.pl/oferta/audi-a5-audi-a5-3-0tdi-s-line-plus-max-opcja-4x4-wentyle-ID6CZIh0.html,2015
Ford,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Elektryczne szyby tylne,Isofix,Komputer pokładowy,Podgrzewane lusterka boczne,Poduszki boczne tylne,Tempomat,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Czujniki parkowania tylne,ESP (stabilizacja toru jazdy),Klimatyzacja automatyczna,Nawigacja GPS,Podgrzewane przednie siedzenia,Przyciemniane szyby,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Dach panoramiczny,Hak,Klimatyzacja dwustrefowa,Podgrzewana przednia szyba,Poduszki boczne przednie,Światła przeciwmgielne",S-Max,607994205,https://www.otomoto.pl/oferta/ford-s-max-sprowadzony-z-niemiec-jak-nowy-2-0-benzyna-145km-ID6D8R33.html,2006
